Recency,Frequency,Monetary,Cluster_2,Cluster_4,Segment,PCA1,PCA2
11,14,6776.56,1,0,Champions,2.805646616453869,0.4812017609918467
8,9,1297.8700000000001,1,0,Champions,1.765287984431706,-0.457978764328916
79,1,48.480000000000004,0,1,At Risk,-2.0750088474658024,-0.8786997416570101
52,1,216.39,0,1,At Risk,-1.2159177809743273,-0.6006454748999622
36,5,1198.23,1,3,Regular Customers,0.7251890831633558,0.21374232944563692
61,9,2920.16,1,3,Regular Customers,1.4123628018742247,1.0606428657581264
337,1,104.76,0,1,At Risk,-2.265304949253779,0.3114650672444015
28,4,1093.68,1,3,Regular Customers,0.6100252428621942,-0.0436618921679592
184,1,298.48,0,1,At Risk,-1.5415417548231063,0.30848944881876256
52,1,112.46000000000001,0,1,At Risk,-1.5242339355560586,-0.8374666354523551
10,13,1591.45,1,0,Champions,2.089715738283948,-0.12784192253997023
36,2,195.15,0,2,Recent Customers,-0.7604975873375754,-0.7108121852084953
10,23,10399.74,1,0,Champions,3.4672344840792007,0.7618018615817919
33,4,776.851,1,3,Regular Customers,0.3872522506822414,-0.06726726346860017
11,1,336.40000000000003,0,2,Recent Customers,-0.44007608056534214,-1.3821889625692632
57,3,1553.18,1,3,Regular Customers,0.30951540038699493,0.43804067181015527
4,4,1293.03,1,2,Recent Customers,1.360849348090403,-1.097099991485331
43,9,3709.56,1,0,Champions,1.6567859750700902,0.9303562811904847
141,1,301.03,0,1,At Risk,-1.4364720651402838,0.14388315296088505
117,4,588.13,0,3,Regular Customers,-0.21983926562138925,0.6203463942761457
104,4,1534.26,0,3,Regular Customers,0.2788992347933302,0.8951885374948564
75,2,675.8,0,3,Regular Customers,-0.44822581573960774,0.19657026832285523
5,9,2870.2400000000002,1,0,Champions,2.2962984284204055,-0.4261128277920266
45,2,1186.35,0,3,Regular Customers,0.010096757617210286,0.08299664285481377
16,8,3285.31,1,0,Champions,1.8671496417686169,0.24297504326430203
17,1,243.55,0,2,Recent Customers,-0.7475696162035469,-1.2423690083345262
90,2,724.76,0,3,Regular Customers,-0.4839169329310939,0.3361960396119513
53,1,223.36,0,1,At Risk,-1.2080942967548436,-0.5773019631737272
134,1,425.32,0,1,At Risk,-1.2537368971198315,0.23736431942103833
4,15,12416.11,1,0,Champions,3.4855536866536783,0.1714084501166296
105,4,1887.2,1,3,Regular Customers,0.37339265528307647,0.9765601541501787
192,3,664.0,0,1,At Risk,-0.5522590097865351,0.891009333273837
166,4,803.54,0,3,Regular Customers,-0.20475251849721118,0.9540128865262361
19,1,612.01,0,2,Recent Customers,-0.35208643714893534,-0.8408874786839781
158,3,447.64000000000004,0,1,At Risk,-0.6648447780844846,0.6248229179395884
204,2,639.5,0,1,At Risk,-0.8534121350847569,0.8055326656051854
336,2,816.0,0,1,At Risk,-0.9278883007828567,1.2092887244498984
37,3,646.3,0,3,Regular Customers,0.05573610619053341,-0.14902763840751948
91,1,337.74,0,1,At Risk,-1.2162815072061728,-0.08949281615899465
93,2,877.4399999999999,0,3,Regular Customers,-0.4057774640706631,0.42629480597862723
9,2,922.53,1,2,Recent Customers,0.4739033397049007,-0.9759409913363848
243,1,560.67,0,1,At Risk,-1.3491028254515298,0.7130067764067662
45,4,748.5,0,3,Regular Customers,0.2541767953117407,0.11083700805598787
23,1,30.0,0,1,At Risk,-1.8367999337947056,-1.8122364489045781
190,5,1024.1000000000001,0,3,Regular Customers,0.023804518528960632,1.197116661924607
44,1,306.45,0,1,At Risk,-0.9890601066045787,-0.5781357274518985
25,9,1600.86,1,0,Champions,1.4594535887849776,0.29090905251653487
317,2,309.8,0,1,At Risk,-1.363986723320669,0.8205008190228797
106,1,138.14,0,1,At Risk,-1.6958595502150502,-0.31779456603499023
51,1,386.43,0,1,At Risk,-0.934654311641028,-0.4022681901562249
168,2,2222.21,0,3,Regular Customers,-0.18957721839185684,1.1363495541304227
40,1,301.32,0,1,At Risk,-0.9614780883416997,-0.6432773397381435
218,1,76.32000000000001,0,1,At Risk,-2.2480425569176195,-0.07772270153508977
40,4,684.34,0,3,Regular Customers,0.2557002748419214,0.005297331161061837
297,1,173.05,0,1,At Risk,-1.9809811928888998,0.41305505844665114
19,7,2657.13,1,0,Champions,1.5979019266246475,0.2236840812655107
88,4,2726.23,1,3,Regular Customers,0.6144961402762209,0.9996506785522202
73,5,2446.6,1,3,Regular Customers,0.7986842238666051,0.9129868482004885
81,3,323.69,0,1,At Risk,-0.5652096019686927,0.0872746836918211
19,3,3435.76,1,3,Regular Customers,1.0925136615587876,0.05210797080087376
49,1,657.23,0,1,At Risk,-0.6683605147523185,-0.2340963254626731
53,1,352.7,0,1,At Risk,-0.9922600179882589,-0.41151718795222164
24,4,781.28,1,3,Regular Customers,0.5074029255711223,-0.26012499150714924
9,3,1333.68,1,2,Recent Customers,0.9088203422995975,-0.7317810278119392
25,5,1426.16,1,3,Regular Customers,0.9424724215486207,0.05345021207902084
117,1,193.75,0,1,At Risk,-1.573812067600513,-0.1333016478079497
9,9,2993.1,1,0,Champions,2.1210310328767745,-0.08702208299266749
120,2,254.1,0,1,At Risk,-1.08851988810541,0.13602523369072717
4,2,239.76,0,2,Recent Customers,0.10122816593384407,-1.9049891113373045
252,1,136.8,0,1,At Risk,-2.029180528979214,0.22422121748320428
28,1,191.04,0,2,Recent Customers,-1.0443646932966029,-1.0280637669948485
1,14,6479.4,1,0,Champions,3.4688364294741794,-0.6709879422323156
267,2,409.98,0,1,At Risk,-1.1661638026894188,0.8138137914228417
33,8,2711.11,1,3,Regular Customers,1.511312716377234,0.61244469734227
18,1,309.65,0,2,Recent Customers,-0.6547828493046588,-1.1209590371822866
172,2,696.68,0,1,At Risk,-0.7480343342723074,0.7290857187526856
2,4,1529.0,1,2,Recent Customers,1.635407785843273,-1.3599241524582648
265,1,211.5,0,1,At Risk,-1.8429461450925613,0.41373668116336215
140,4,2293.62,1,3,Regular Customers,0.3568341104613714,1.2284344201321793
201,1,143.1,0,1,At Risk,-1.921987735717875,0.09778987612237612
64,4,1060.56,0,3,Regular Customers,0.2871506527052697,0.4567930497400915
35,4,916.98,1,3,Regular Customers,0.4439572690163849,0.029294530865847615
41,7,3235.25,1,3,Regular Customers,1.407793545556602,0.7656974247166243
284,1,133.25,0,1,At Risk,-2.087051655652604,0.2902171906308554
9,5,1072.3600000000001,1,2,Recent Customers,1.1723925035791736,-0.6560418745033095
143,2,356.7,0,1,At Risk,-0.9947131515916717,0.3694597686299307
12,2,330.03000000000003,0,2,Recent Customers,-0.11280017585955764,-1.1832903975308349
146,4,1101.1100000000001,0,3,Regular Customers,-0.006802359159127661,0.987766390289149
234,1,150.3,0,1,At Risk,-1.9566723810700934,0.21147322292454143
33,13,5030.07,1,0,Champions,2.2040933682283304,1.006498387557451
24,1,598.73,0,2,Recent Customers,-0.44771163856380564,-0.7074054645279603
12,1,471.40000000000003,0,2,Recent Customers,-0.31107190328646056,-1.2088715416020168
36,5,2211.21,1,3,Regular Customers,1.0155203790009892,0.4367491145368211
365,1,190.7,0,1,At Risk,-2.0136987756544875,0.5785322864596362
201,2,218.25,0,1,At Risk,-1.3560926739916834,0.4057467030150006
15,1,415.25,0,2,Recent Customers,-0.4503893907597957,-1.1233279241595697
17,7,5159.06,1,0,Champions,1.9526688301438786,0.398478210931952
213,1,85.0,0,1,At Risk,-2.188772429094986,-0.05361451779368106
66,3,1120.88,0,3,Regular Customers,0.09986501964596185,0.41077611521287005
212,2,294.12,0,1,At Risk,-1.2354433816005441,0.547591198296903
283,1,162.3,0,1,At Risk,-1.992828866733927,0.35933119937945623
115,2,1339.45,0,3,Regular Customers,-0.28572556314560515,0.7135261039096423
15,8,1188.1200000000001,1,0,Champions,1.4083044312999833,-0.16568962480376004
19,16,4812.42,1,0,Champions,2.561507044305682,0.7282757311008524
66,1,449.12,0,1,At Risk,-0.9603578964048822,-0.18697482913032717
49,1,154.88,0,1,At Risk,-1.351366392965265,-0.7587209432091236
16,4,775.96,1,2,Recent Customers,0.6514896500804268,-0.5070955598992106
78,1,34.8,0,1,At Risk,-2.2236503099006772,-1.0045379174441444
19,4,1094.59,1,3,Regular Customers,0.7523557778718233,-0.2789067310916949
134,1,196.88,0,1,At Risk,-1.6176652532079288,-0.042173208424784406
13,3,946.64,1,2,Recent Customers,0.6179035422286553,-0.6432090344160134
40,1,144.36,0,1,At Risk,-1.3086892288148717,-0.9099741832918895
235,3,44534.3,1,3,Regular Customers,1.3643739790917429,2.5497262926882853
3,8,2463.05,1,0,Champions,2.2833324347954003,-0.7791547420956297
40,7,2626.6,1,3,Regular Customers,1.318211120914841,0.6745412061446789
305,1,79.2,0,1,At Risk,-2.3584857201748384,0.14765659533724942
51,3,458.57,0,3,Regular Customers,-0.22648755110399652,-0.07493560076916801
10,6,2364.25,1,0,Champions,1.6500946106094974,-0.2489015434474136
61,4,528.01,0,3,Regular Customers,-0.02504224432082829,0.17317401830487295
66,2,714.42,0,3,Regular Customers,-0.3737657355766114,0.1368796760272325
25,1,205.25,0,2,Recent Customers,-0.9688030253380817,-1.0712902688321955
218,3,253.04,0,1,At Risk,-1.0568141744920203,0.6206550381431293
65,2,583.75,0,1,At Risk,-0.46365153927425395,0.053891943869637055
32,2,1086.92,0,3,Regular Customers,0.09550332047545222,-0.15940688211411416
88,6,3279.97,1,3,Regular Customers,1.0066056475130276,1.1956820930108019
64,1,315.06,0,1,At Risk,-1.1164342529457252,-0.3349626159453601
116,3,621.8299999999999,0,3,Regular Customers,-0.39212635844584864,0.5498538426040164
7,26,56252.72,1,0,Champions,4.495832757084222,1.2197520683877763
6,1,635.6800000000001,0,2,Recent Customers,0.06690733992238511,-1.4926091840709783
69,1,270.8,0,1,At Risk,-1.2162770976618449,-0.34292880124259806
245,1,104.9,0,1,At Risk,-2.14331144919119,0.11053632939028578
133,1,241.62,0,1,At Risk,-1.518175301161268,0.027351311312942415
241,4,1047.11,0,3,Regular Customers,-0.2210509452452721,1.2854898001423647
184,3,475.28000000000003,0,1,At Risk,-0.6943515427800716,0.7426075395179905
25,3,345.46,0,2,Recent Customers,-0.09566698914811401,-0.6172428941994001
10,3,2614.7400000000002,1,3,Regular Customers,1.1914502089554486,-0.4263036249525795
11,1,246.3,0,2,Recent Customers,-0.5873805634798834,-1.4953352187092224
33,5,2328.9700000000003,1,3,Regular Customers,1.0724124404286646,0.40203401619980716
46,3,4919.0,1,3,Regular Customers,0.9362459421983093,0.7244214994224889
26,3,933.26,1,3,Regular Customers,0.3602726210873966,-0.23203186756248592
358,1,351.3,0,1,At Risk,-1.717773987360071,0.7879274358628113
10,1,218.75,0,2,Recent Customers,-0.6101456809547512,-1.5935116199966635
44,2,1612.69,0,3,Regular Customers,0.16396336763394062,0.18080114047388057
15,3,965.61,1,2,Recent Customers,0.5762927800140917,-0.5513400094346452
150,1,610.01,0,1,At Risk,-1.1258630729439574,0.43945388249666506
1,8,2708.61,1,0,Champions,2.5931572812179797,-1.183966799673677
113,4,2207.4,1,3,Regular Customers,0.41987248201889515,1.0797354396719157
76,3,884.14,0,3,Regular Customers,-0.06565791694488644,0.41264272018598536
107,2,696.89,0,1,At Risk,-0.5679093167226141,0.43050986023002713
46,3,1063.95,0,3,Regular Customers,0.2106074352054078,0.16705027247301066
143,1,451.42,0,1,At Risk,-1.250215821471762,0.29991888385149307
51,1,415.82000000000005,0,1,At Risk,-0.899984395429836,-0.3756378314436645
1,13,4206.39,1,0,Champions,3.2016008484508003,-0.8546933876245915
23,17,5488.18,1,0,Champions,2.605871295232055,0.9135660267096609
46,3,784.58,0,3,Regular Customers,0.06634047121097111,0.056237169316342005
50,3,903.9,0,3,Regular Customers,0.10218623810281713,0.15951507289370245
306,4,3651.27,0,3,Regular Customers,0.2799849010843819,1.890967710528428
36,5,515.77,1,3,Regular Customers,0.32602736059619125,-0.09285834970038333
79,4,1391.98,1,3,Regular Customers,0.336663651590783,0.6873795209630751
22,6,2218.62,1,3,Regular Customers,1.3382017853506878,0.19554454776095762
107,5,1801.14,1,3,Regular Customers,0.5091090022935413,1.0411615454623486
208,2,1303.9099999999999,0,3,Regular Customers,-0.523365797489964,1.076965448800245
17,4,1945.33,1,3,Regular Customers,1.0650779698144253,-0.1364076247080133
64,5,2100.6,1,3,Regular Customers,0.7759553220240804,0.7752714109934039
49,4,1905.45,1,3,Regular Customers,0.6649929456707371,0.5037137648158844
320,1,206.98,0,1,At Risk,-1.9249350651603132,0.5250512273138924
44,2,570.96,0,2,Recent Customers,-0.3278353783447765,-0.19695509464423988
3,2,885.47,1,2,Recent Customers,0.8045050541026942,-1.5717269230563107
372,1,15.0,0,1,At Risk,-3.1984266145704456,-0.31390191995990885
172,1,532.94,0,1,At Risk,-1.2417496168283026,0.4765710048258607
56,3,1654.31,1,3,Regular Customers,0.34604988548673915,0.4499749438070548
73,14,1836.0900000000001,1,3,Regular Customers,1.4917527670444246,1.1589867788981494
99,2,636.14,0,1,At Risk,-0.5816926883479957,0.3485526488336439
38,1,576.0,0,2,Recent Customers,-0.635900818780134,-0.4395750291056935
58,3,794.64,0,3,Regular Customers,-0.014488590689424121,0.20502207751138204
254,1,836.79,0,1,At Risk,-1.1763546346680263,0.8865885588464035
70,4,2225.15,1,3,Regular Customers,0.6045514186983175,0.7824706111115959
44,4,954.09,1,3,Regular Customers,0.37750765006280473,0.1851866432136005
50,1,137.37,0,1,At Risk,-1.4154290687712563,-0.7895641921128751
65,1,391.98,0,1,At Risk,-1.0189826793617247,-0.2459506141295514
11,19,33643.08,1,0,Champions,3.8256603882740206,1.1747812371312114
33,3,1048.49,1,3,Regular Customers,0.3273596297303236,-0.04353592438482601
59,2,355.56,0,1,At Risk,-0.6617994027113234,-0.18669386719102196
73,4,1224.06,1,3,Regular Customers,0.3055369083167268,0.5911728507664995
304,1,118.95000000000002,0,1,At Risk,-2.166363297105221,0.29219249549727916
46,1,130.73999999999998,0,1,At Risk,-1.4075097235660563,-0.8592256131138076
18,8,3711.77,1,0,Champions,1.8825147537408966,0.35792257875001954
38,2,389.27,0,2,Recent Customers,-0.4544077404299256,-0.426881757070392
19,2,234.88,0,2,Recent Customers,-0.4380429775183525,-1.0336253141441698
187,2,160.71,0,1,At Risk,-1.472992143419497,0.24934708042915582
52,1,110.8,0,1,At Risk,-1.5312224153238914,-0.842834566598747
4,12,2969.12,1,0,Champions,2.6194022074617207,-0.42900213018778455
137,5,712.24,0,3,Regular Customers,-0.024027838919284356,0.8589680742502587
4,27,16143.64,1,0,Champions,4.1164000367137445,0.48108081543556735
19,1,297.0,0,2,Recent Customers,-0.6940890392902933,-1.1035835844424722
16,5,1427.57,1,3,Regular Customers,1.1052451761846784,-0.21553884595205178
41,8,965.16,1,3,Regular Customers,0.9411920974045099,0.3704866417640495
12,8,3146.92,1,0,Champions,1.9492261468152303,0.057243553258263205
8,4,832.88,1,2,Recent Customers,0.9279591893632317,-0.8845221879926951
26,2,68.84,0,2,Recent Customers,-1.1297847869787931,-1.28665723050291
22,6,1936.3200000000002,1,3,Regular Customers,1.2737021982499825,0.14600167806260722
41,3,895.13,0,3,Regular Customers,0.17173567122794473,0.03288564017345442
101,1,211.89,0,1,At Risk,-1.4759226668261012,-0.19323795429173257
5,15,3810.14,1,0,Champions,2.855859798658189,-0.14319019091570437
277,2,149.64,0,1,At Risk,-1.656044985555707,0.47150322879708984
33,1,351.44,0,2,Recent Customers,-0.8172308760661264,-0.7060905782309129
15,2,316.25,0,2,Recent Customers,-0.21227857088423221,-1.0671459180549168
64,7,4405.88,1,3,Regular Customers,1.3873646116077605,1.1549971164102257
2,2,490.33,1,2,Recent Customers,0.6345850023592404,-1.9690272657648646
369,1,329.03000000000003,0,1,At Risk,-1.760265056045504,0.7832776440133813
312,5,501.39000000000004,0,3,Regular Customers,-0.5030285854762303,1.2504973434722493
199,4,516.36,0,3,Regular Customers,-0.4829904794666285,0.9075187044890748
2,2,396.48,1,2,Recent Customers,0.5340775935302436,-2.0462281546877543
93,3,379.35,0,1,At Risk,-0.5423598166721997,0.23147958594149204
60,1,181.09,0,1,At Risk,-1.3536363321460403,-0.5760595850138033
81,1,168.31,0,1,At Risk,-1.5011528430848093,-0.4150156225571947
157,2,420.07,0,1,At Risk,-0.9528187094883488,0.48768077961004047
227,1,511.68,0,1,At Risk,-1.3664674076742476,0.6367733597016187
253,2,258.25,0,1,At Risk,-1.364136555191789,0.6119936580770129
150,1,179.17,0,1,At Risk,-1.7049077570140567,-0.005316954371122084
194,2,208.59,0,1,At Risk,-1.363985475577652,0.36697814043114124
1,5,1383.83,1,0,Champions,1.9080015718766024,-1.5835290924387402
369,1,56.25,0,1,At Risk,-2.5908698618714117,0.14528060379036564
24,1,337.28,0,2,Recent Customers,-0.7192157663813592,-0.9159508867804734
17,3,351.73,0,2,Recent Customers,0.05330736890639011,-0.8438246363270805
10,7,5126.76,1,0,Champions,2.137816503302856,0.08399274755683839
8,1,164.68,0,2,Recent Customers,-0.6674067303500473,-1.8235870414946587
20,7,1567.69,1,3,Regular Customers,1.3292030782488726,0.06253912738762264
4,3,882.72,1,2,Recent Customers,0.9781037281690361,-1.3213557291977456
174,1,191.94,0,1,At Risk,-1.7287853879740698,0.1131326114082248
1,8,1228.88,1,0,Champions,2.2186274432366035,-1.4716474468735519
178,2,264.62,0,1,At Risk,-1.2189473520766383,0.3989894164734428
16,8,1502.8600000000001,1,0,Champions,1.4964879130338302,-0.041734465033806775
248,1,123.1,0,1,At Risk,-2.0727442978729913,0.17598054355879447
191,2,334.23,0,1,At Risk,-1.1353692901024823,0.5282029915672657
20,2,525.69,0,2,Recent Customers,-0.07579680696330755,-0.7101341910358994
154,4,167.5,0,1,At Risk,-0.9175313758988152,0.33736780586056747
173,1,323.03000000000003,0,1,At Risk,-1.4807670868936238,0.2983239439184251
373,1,369.5,0,1,At Risk,-1.7095270819117125,0.8322216944255444
373,1,127.08,0,1,At Risk,-2.213174346539837,0.44536447677478347
194,1,207.15,0,1,At Risk,-1.7341439730336206,0.20936880465813665
67,1,426.63,0,1,At Risk,-0.9903204891430879,-0.19625062585039776
4,8,2495.87,1,0,Champions,2.2043658851886994,-0.63287702717654
21,3,1107.46,1,3,Regular Customers,0.5195710832470516,-0.2995895954189827
239,2,416.86,0,1,At Risk,-1.11613918363644,0.7499066798190198
64,1,145.35,0,1,At Risk,-1.481501343022122,-0.6153748183765462
112,5,404.58,0,3,Regular Customers,-0.21534020866247905,0.5266726627234095
90,15,6115.01,1,0,Champions,2.0414358537841983,1.7528068311323226
311,1,35.8,0,1,At Risk,-2.7352827419820884,-0.12375808304807544
134,1,337.44,0,1,At Risk,-1.3631925850648534,0.15329015508357047
277,1,325.1,0,1,At Risk,-1.6567388797137972,0.5976838755980879
365,1,181.0,0,1,At Risk,-2.038319285493228,0.5596209915866438
83,1,1708.24,0,3,Regular Customers,-0.41407591172716285,0.442327522047104
8,2,955.24,1,2,Recent Customers,0.5306541355350629,-1.0300564385358653
17,2,364.72,0,2,Recent Customers,-0.18985701045920345,-0.9406972193583187
32,4,1744.71,1,3,Regular Customers,0.7819546710656653,0.2082239421927951
9,2,708.22,1,2,Recent Customers,0.34870848676274957,-1.0721045881131044
34,4,781.91,1,3,Regular Customers,0.37925290510385473,-0.04652997524234004
15,8,1657.28,1,0,Champions,1.5659931045817261,-0.04456715341327716
24,14,4416.26,1,0,Champions,2.322287019246835,0.7905761898233801
32,1,428.89,0,2,Recent Customers,-0.7116365917929405,-0.6526666347006553
74,1,104.35,0,1,At Risk,-1.6920266154468189,-0.6443767000365441
20,2,470.76,0,2,Recent Customers,-0.1280211340090216,-0.7502482932528662
17,4,808.87,1,2,Recent Customers,0.6493255328020302,-0.4557518211525126
23,2,397.68,0,2,Recent Customers,-0.25883559383470817,-0.7268976474738137
3,3,666.1,1,2,Recent Customers,0.9300114286529385,-1.5652287976542902
304,1,314.1,0,1,At Risk,-1.7084167178113838,0.643946494656008
18,12,4199.85,1,0,Champions,2.273816863156778,0.5435669557024488
367,1,307.82000000000005,0,1,At Risk,-1.789690372965198,0.7556494065393297
39,7,3442.15,1,3,Regular Customers,1.4558154210856429,0.7573378747268804
84,1,371.01,0,1,At Risk,-1.141628577726625,-0.10553927345253933
165,2,427.64,0,1,At Risk,-0.9632379901990256,0.525482126925225
17,2,1054.73,1,2,Recent Customers,0.3128046556533538,-0.5545970511868882
